cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
32198.0,GV_004279,4279,ELMG,USA,EMS TECHNOLOGIES INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3663,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"As of August 19, 2011, EMS Technologies, Inc. was acquired by Honeywell International Inc. EMS Technologies, Inc. designs, manufactures, and sells wireless communications products for the enterprise mobility, communications-on-the-move, tracking, and in-flight connectivity markets in the United States and internationally.",9,0.0506874411813674,0.07559218648083972
35214.0,GV_004622,4622,FOE,USA,FERRO CORP,Materials,Materials,Chemicals,Specialty Chemicals,2851,325510,Paint and Coating Manufacturing,Manufacturing,Chemical Manufacturing,"Ferro Corporation produces and markets specialty materials in the United States, Europe, the Middle East, Africa, the Asia Pacific, and Latin America.",9,-0.05051125653178848,-0.2731358415455739
37785.0,GV_004510,4510,FMC,USA,FMC CORP,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals,2870,325320,Pesticide and Other Agricultural Chemical Manufacturing,Manufacturing,Chemical Manufacturing,"FMC Corporation, a diversified chemical company, provides solutions, applications, and products for the agricultural, consumer, and industrial markets worldwide.",9,0.13348074846501165,0.008863454767303075
38074.0,GV_004843,4843,FRX,USA,FOREST LABORATORIES  -CL A,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Forest Laboratories, LLC develops, manufactures, and sells branded forms of ethical drug products in the United States and Europe.",9,0.22545218181788718,-0.10752917530176156
38777.0,GV_004885,4885,BEN,USA,FRANKLIN RESOURCES INC,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523920,Portfolio Managemen,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Franklin Resources, Inc. is a publicly owned asset management holding company.",9,-0.23642278807201159,-0.3865130151404428
39899.0,GV_004988,4988,TGNA,USA,TEGNA INC,Communication Services,Media & Entertainment,Media,Broadcasting,4833,515120,Television Broadcasting,Information,Broadcasting (except Internet),TEGNA Inc. operates as a media company in the United States.,9,-0.02514513935421027,-0.39906737098090084
41133.0,GV_005142,5142,GRB,USA,GERBER SCIENTIFIC INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3559,333319,"Alignment equipment, motor vehicle, manufacturing",Manufacturing,Machinery Manufacturing,"Gerber Scientific, Inc., through its subsidiaries, provides software and hardware systems to automate and manage product design, manufacturing, and product life cycle management processes.",9,0.039666967661522806,0.2860609354646902
45012.0,GV_005439,5439,HAL,USA,HALLIBURTON CO,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,Halliburton Company provides a range of services and products to oil and natural gas companies worldwide.,9,-0.01627672980753472,-0.0589897587520348
46250.0,GV_005530,5530,HWKN,USA,HAWKINS INC,Materials,Materials,Chemicals,Commodity Chemicals,5160,424690,Other Chemical and Allied Products Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Hawkins, Inc. blends, manufactures, and distributes chemicals and other specialty ingredients in the United States and internationally.",9,-0.01865395423780745,-0.012700006281153158
47710.0,GV_005650,5650,HTHIY,JPN,HITACHI LTD,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3570,33411,Computer and Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Hitachi, Ltd. provides information technology, energy, industry, mobility, and smart life solutions in Japan and internationally.",9,0.5946838493185286,-0.18560056994477825
48287.0,GV_005690,5690,HNI,USA,HNI CORP,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Office Services & Supplies,2522,337214,Office Furniture (except Wood) Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,"HNI Corporation manufactures and sells office furniture and hearth products in the United States, Canada, China, Hong Kong, India, Mexico, Dubai, Singapore, and Taiwan.",9,-0.08680203356192295,-0.012668566623240247
49600.0,GV_004193,4193,EGP,USA,EASTGROUP PROPERTIES,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Industrial REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), an S&P MidCap 400 company, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina.",9,-0.19257816274299602,0.21612926982041625
50863.0,GV_006008,6008,INTC,USA,INTEL CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Intel Corporation provides computing, networking, data storage, and communication solutions worldwide.",9,0.17026168014177018,-0.08014833462909797
51143.0,GV_006066,6066,IBM,USA,INTL BUSINESS MACHINES CORP,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,International Business Machines Corporation operates as an integrated solutions and services company worldwide.,9,0.041259637580493995,-0.09823350460950747
52795.0,GV_006196,6196,AXE,USA,ANIXTER INTL INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors,5065,423690,Other Electronic Parts and Equipment Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Anixter International Inc., through its subsidiary, Anixter Inc., distributes enterprise cabling and security solutions, electrical and electronic wire and cable solutions, and utility power solutions worldwide.",9,-0.0788077875526797,0.07618851591407239
52827.0,GV_005862,5862,RYN,USA,RAYONIER INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531190,Lessors of Other Real Estate Property,Real Estate and Rental and Leasing,Real Estate,Rayonier is a leading timberland real estate investment trust with assets located in some of the most productive softwood timber growing regions in the United States and New Zealand.,9,0.15939631447212385,-0.020079577379072264
54991.0,GV_006370,6370,KEI,USA,KEITHLEY INSTRUMENTS INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3825,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,Manufacturing,Computer and Electronic Product Manufacturing,"Keithley Instruments, Inc. designs,develops,manufactures,and markets complex electronic instruments and systems to the electronics manufacturers for high-performance production testing, process monitoring,product development,and research.",9,0.09340829519706964,-0.05480145999191051
56047.0,GV_006461,6461,KEX,USA,KIRBY CORP,Industrials,Transportation,Marine,Marine,4400,483211,Inland Water Freight Transportation,Transportation and Warehousing,Water Transportation,Kirby Corporation operates domestic tank barges in the United States.,9,0.12374683602736565,0.10572068190668232
56978.0,GV_006509,6509,KLIC,USA,KULICKE & SOFFA INDUSTRIES,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,3559,333242,Semiconductor Machinery Manufacturing,Manufacturing,Machinery Manufacturing,"Kulicke and Soffa Industries, Inc. designs, manufactures, and sells capital equipment and tools to assemble semiconductor devices.",9,0.3154742952123047,-0.19516498181022934
58492.0,GV_006649,6649,LEG,USA,LEGGETT & PLATT INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings,2510,337910,Mattress Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,"Leggett & Platt, Incorporated designs and produces various engineered components and products worldwide.",9,-0.196250791193395,-0.27950809267630056
59527.0,GV_006737,6737,LECO,USA,LINCOLN ELECTRIC HLDGS INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3540,333992,Welding and Soldering Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Lincoln Electric Holdings, Inc., through its subsidiaries, designs, develops, manufactures, and sells welding, cutting, and brazing products worldwide.",9,-0.22816025578671364,0.19075149884957548
60849.0,GV_006836,6836,LUFK,USA,LUFKIN INDUSTRIES INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Lufkin Industries, Inc. manufactures and supplies oilfield and power transmission products for use in energy infrastructure and industrial applications.",9,-0.05328431686104663,0.31900154154217286
63271.0,GV_007114,7114,PCRFY,JPN,PANASONIC CORP,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Consumer Electronics,3600,335,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing","Panasonic Corporation, together with its subsidiaries, develops, produces, sells, and services electrical and electronic products under the Panasonic brand name worldwide.",9,0.3650486983463261,-0.07603086989528669
65011.0,GV_007260,7260,MDP,USA,MEREDITH CORP,Communication Services,Media & Entertainment,Media,Publishing,2721,511120,Periodical Publishers,Information,Publishing Industries (except Internet),"Meredith Corporation operates as a diversified media company in the United States, Europe, and Asia.",9,0.033825283098411894,-0.11923367842602978
66479.0,GV_007409,7409,MIL.2,USA,MILLIPORE CORP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,3826,334516,Analytical Laboratory Instrument Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"EMD Millipore Corporation provides solutions and services for the research, development, and production of biotechnology and pharmaceutical drug therapies.",9,0.1886090098911496,-0.2005866931074558
67472.0,GV_007506,7506,MOLXA,USA,MOLEX INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3678,334417,Electronic Connector Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Molex, LLC designs, develops, and manufactures electronic components and solutions.",9,0.2239790662028968,-0.002390150968211299
67887.0,GV_007549,7549,MOG.B,USA,MOOG INC  -CL A,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3728,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Moog Inc. designs, manufactures, and integrates precision motion and fluid controls and systems for original equipment manufacturers and end users in the aerospace, defense, and industrial markets worldwide.",9,-0.04928541980960824,0.06277641293883021
70530.0,GV_007772,7772,NSM.2,USA,NATIONAL SEMICONDUCTOR CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"National Semiconductor Corporation, a semiconductor company, designs, develops, manufactures, and markets analog and mixed-signal integrated circuits and sub-systems.",9,0.1819654791003795,0.04706999278212251
71829.0,GV_007882,7882,NR,USA,NEWPARK RESOURCES,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,5160,424690,Other Chemical and Allied Products Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Newpark Resources, Inc. supplies products, rentals, and services primarily to the oil and natural gas exploration and production industry.",9,-0.10855852157807441,-0.0018034788430026686
72573.0,GV_007951,7951,MOV,USA,MOVADO GROUP INC,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",3873,334519,Other Measuring and Controlling Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Movado Group, Inc. designs, develops, sources, markets, and distributes watches in the United States and internationally.",9,-0.17000699548805465,0.17346165137371242
72931.0,GV_007984,7984,NXG,CAN,NORTHGATE MINERALS CORP,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Northgate Minerals Corporation, together with its subsidiaries, engages in exploring, developing, processing, and mining gold and copper deposits in Canada and Australia.",9,-0.08671860028576359,0.35558846979645464
73887.0,GV_008092,8092,BRSWQ,USA,BRISTOW GROUP INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,4522,481211,Nonscheduled Chartered Passenger Air Transportation,Transportation and Warehousing,Air Transportation,"Bristow Group Inc. provides industrial aviation services to the offshore energy companies in Europe Caspian, Africa, the Americas, and the Asia Pacific.",9,-0.177149739364357,0.19822570416394847
75362.0,GV_008253,8253,PCAR,USA,PACCAR INC,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,3711,336120,Heavy Duty Truck Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"PACCAR Inc designs, manufactures, and distributes light, medium, and heavy-duty commercial trucks in the United States, Europe, and internationally.",9,-0.14666039630940966,-0.12022712533877437
78536.0,GV_012277,12277,DINE,USA,REWARDS NETWORKS INC,Financials,Diversified Financials,Consumer Finance,Consumer Finance,7389,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",Finance and Insurance,Credit Intermediation and Related Activities,"Rewards Network Inc. provides financing, marketing, and customer loyalty services for restaurants, bars, or nightclubs in the United States.",9,0.07673440646997434,-0.12474968798275275
78890.0,GV_028590,28590,BCO,USA,BRINKS CO,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Security & Alarm Services,7381,561613,Armored Car Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"The Brink's Company provides secure transportation, cash management, and other security-related services in North America, South America, and internationally.",9,-0.039227850465028226,0.3487137869972173
80124.0,GV_014820,14820,PLFE,USA,PRESIDENTIAL LIFE CORP,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Presidential Life Corporation, through its subsidiary, Presidential Life Insurance Company, engages in the marketing and sale of various fixed annuity, life insurance, and accident and health insurance products in the United States.",9,-0.012894102948285814,-0.42131785538076033
80424.0,GV_008762,8762,PG,USA,PROCTER & GAMBLE CO,Consumer Staples,Household & Personal Products,Household Products,Household Products,2840,325611,Soap and Other Detergent Manufacturing,Manufacturing,Chemical Manufacturing,"The Procter & Gamble Company provides branded consumer packaged goods to consumers in North and Latin America, Europe, the Asia Pacific, Greater China, India, the Middle East, and Africa.",9,-0.03224808093270346,-0.473408939996894
81465.0,GV_008870,8870,QBR.B,CAN,QUEBECOR INC  -CL B,Communication Services,Media & Entertainment,Media,Cable & Satellite,4841,515210,Cable and Other Subscription Programming,Information,Broadcasting (except Internet),"Quebecor Inc., through its subsidiaries, operates in the telecommunications, media, and sports and entertainment businesses in Canada.",9,0.19129756769848144,-0.11059577325160432
84748.0,GV_009216,9216,ROG,USA,ROGERS CORP,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components,3672,334412,Bare Printed Circuit Board Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Rogers Corporation designs, develops, manufactures, and sells engineered materials and components worldwide.",9,0.07954020010458641,-0.1459031166318562
85408.0,GV_009258,9258,RDC,GBR,ROWAN COMPANIES PLC,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,Rowan Companies plc provides offshore contract drilling services to the oil and gas industry.,9,0.05604888437971857,0.07120838889119357
85974.0,GV_009302,9302,RYL,USA,RYLAND GROUP INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1531,236117,New Housing For-Sale Builders,Construction,Construction of Buildings,"The Ryland Group, Inc. operates as a homebuilder and a mortgage-finance company in the United States.",9,-0.1224622416465421,0.19947243740585052
