cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
105319.0,GV_145308,145308,WW,USA,WEIGHT WATCHERS INTL INC,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services,7200,812191,Diet and Weight Reducing Centers,Other Services (except Public Administration),Personal and Laundry Services,"WW International, Inc. provides weight management products and services worldwide.",8,0.059494783875730005,-0.05068551742728663,-0.05780882518321442,0.026809028611280896,-0.10119175081422058
109156.0,GV_011669,11669,ZLC,USA,ZALE CORP,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores,5944,448310,Jewelry Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Zale Corporation, together with its subsidiaries, operates as a specialty retailer of fine jewelry in North America.",8,-0.3093317478759538,-0.014962236590488329,-0.12594584206269063,-0.08935678263802786,-0.09927773454335319
109758.0,GV_142748,142748,ARB,USA,ARBITRON INC,Consumer Discretionary,Media,Media,Advertising,8700,541910,Marketing Research and Public Opinion Polling,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Nielsen Audio, Inc. offers media and marketing information services in the United States and internationally.",8,-0.2471902262184622,-0.08558190240097785,-0.12803487486700754,0.14807831022707077,-0.2259843169948511
217346.0,GV_010519,10519,TXT,USA,TEXTRON INC,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3721,336411,Aircraft Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Textron Inc. operates in the aircraft, defense, industrial, and finance businesses worldwide.",8,-0.34291515332531947,-0.21051125442724924,-0.20632498200671545,-0.04534752099805439,0.051637790330895064
350698.0,GV_009063,9063,AN,USA,AUTONATION INC,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail,5500,441110,New Car Dealers,Retail Trade,Motor Vehicle and Parts Dealers,"AutoNation, Inc., through its subsidiaries, operates as an automotive retailer in the United States.",8,0.011950904992177658,0.055758430010839174,0.11147154138728853,-0.010198019839028538,-0.004276837358293668
709519.0,GV_012136,12136,JAVA,USA,SUN MICROSYSTEMS INC,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals",Computer Hardware,3571,334111,Electronic Computer Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Oracle America, Inc. designs, manufactures, markets, and services network computing infrastructure solutions.",8,-0.2116684171483765,0.43506282905356713,-0.022031609990320396,-0.17532875043780669,0.013375017414553075
712770.0,GV_008148,8148,OLP,USA,ONE LIBERTY PROPERTIES INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Diversified REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"One Liberty is a self-administered and self-managed real estate investment trust incorporated in Maryland in 1982. The Company acquires, owns and manages a geographically diversified portfolio consisting primarily of industrial, retail, restaurant, health and fitness, and theater properties.",8,-0.1681700722013998,-0.1728238757781072,0.027230974123065906,0.08428374440485256,-0.11665363706432791
722723.0,GV_016456,16456,HNGR,USA,HANGER INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,8093,621498,All Other Outpatient Care Centers,Health Care and Social Assistance,Ambulatory Health Care Services,"Hanger, Inc. provides orthotic and prosthetic (O&P) services; and distributes O&P devices and components, manages O&P networks, and provides therapeutic solutions to patients and businesses in acute, post-acute, and clinic settings in the United States.",8,0.1675441560046423,0.016569062443465336,0.060187818435525994,0.022000453763950625,0.02114665671436345
724571.0,GV_012403,12403,FREDQ,USA,FREDS INC,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,5331,452319,All Other General Merchandise Stores,Retail Trade,General Merchandise Stores,"Fred's, Inc., together with its subsidiaries, sells general merchandise through its retail discount stores and full service pharmacies.",8,0.005335304148397401,0.029691123612596664,0.10607919905997222,-0.08752451568134664,-0.010353967027474657
729922.0,GV_012180,12180,OSIP,USA,OSI PHARMACEUTICALS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2835,325413,In-Vitro Diagnostic Substance Manufacturing,Manufacturing,Chemical Manufacturing,"As of May, 2013, OSI Pharmaceuticals Inc. went out of business.",8,0.06629516125296628,0.4207569288695538,0.06810154656363891,-0.11555281004992628,-0.04225273589894275
