cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
1060009,GV_017239,17239,KND,USA,KINDRED HEALTHCARE INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,8051,623110,Nursing Care Facilities (Skilled Nursing Facilities),Health Care and Social Assistance,Nursing and Residential Care Facilities,"Kindred Healthcare, LLC, through its subsidiaries, operates as a healthcare services company in the United States.",0,0.18389520441079107,-0.23904648061835357
1060523,GV_112626,112626,CFNL,USA,CARDINAL FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"As of April 21, 2017, Cardinal Financial Corporation was acquired by UBV Holding Company, LLC. Cardinal Financial Corporation, a financial holding company, provides various banking products and services to commercial and retail customers in Northern Virginia, Maryland, and the greater Washington, D.C. metropolitan area.",0,0.16294987740335837,-0.3949339640439657
1060822,GV_150278,150278,CRI,USA,CARTER'S INC,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",2300,315,Apparel Manufacturing,Manufacturing,Apparel Manufacturing,"Carter's, Inc., together with its subsidiaries, designs, sources, and markets branded childrenswear under the Carter's, OshKosh, Skip Hop, Child of Mine, Just One You, Simple Joys, Precious Baby, Little Planet, and other brands in the United States and internationally.",0,-0.014392314826660391,-0.3580747952316327
1062292,GV_127094,127094,XOXO,USA,XO GROUP INC,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,7370,517110,Cable program distribution operators,Information,Telecommunications,"XO Group Inc. provides multiplatform media and marketplace services to the wedding, pregnancy and parenting, and local entertainment markets primarily in the United States.",0,0.14304253482419677,-0.3060053311386773
1062449,GV_157218,157218,BWLD,USA,BUFFALO WILD WINGS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Buffalo Wild Wings, Inc. owns, operates, and franchises restaurants under Buffalo Wild Wings, R Taco, and PizzaRev names.",0,0.1039996618132099,-0.4247538738436433
1064863,GV_145367,145367,AGP,USA,AMERIGROUP CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Managed Health Care,6324,524114,Direct Health and Medical Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,AMERIGROUP Corporation operates as a multi-state managed healthcare company.,0,0.6037152087298066,-0.025470582172486562
1065087,GV_118081,118081,AMRI,USA,ALBANY MOLECULAR RESH INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,2833,325411,Medicinal and Botanical Manufacturing,Manufacturing,Chemical Manufacturing,"Albany Molecular Research, Inc., a contract research and manufacturing company, provides integrated drug discovery, development, and manufacturing services primarily in the United States, Europe, and Asia.",0,0.3588716936198141,-0.15873269471915893
1065332,GV_122078,122078,EGOV,USA,NIC INC,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"NIC Inc., together with its subsidiaries, provides digital government services that enable governments to use technology to provide various services to businesses and citizens in the United States.",0,0.666149964221727,0.9990845673044784
1066134,GV_118121,118121,COCOQ,USA,CORINTHIAN COLLEGES INC,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services,9995,999990,Unclassified Establishments,Unclassified Establishments,Unclassified Establishments,"On September 21, 2015, Corinthian Colleges Inc. went out of business as per its Chapter 11 liquidation filing under bankruptcy.",0,0.5464396506952287,-0.17184386596385784
1066605,GV_120048,120048,HSII,USA,HEIDRICK & STRUGGLES INTL,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services,7361,561311,Employment Placement Agencies,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"Heidrick & Struggles International, Inc., together with its subsidiaries, provides executive search and consulting services to businesses and business leaders worldwide.",0,0.2064382107666644,-0.09825097169131564
1067294,GV_003570,3570,CBRL,USA,CRACKER BARREL OLD CTRY STOR,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Cracker Barrel Old Country Store, Inc. develops and operates the Cracker Barrel Old Country Store concept in the United States.",0,-0.3526706585471148,-0.06420853465053689
1068851,GV_115876,115876,PB,USA,PROSPERITY BANCSHARES INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Prosperity Bancshares, Inc. operates as bank holding company for the Prosperity Bank that provides retail and commercial banking services to small and medium-sized businesses, and consumers.",0,-0.0819251176310224,-0.2097803740523879
1068875,GV_116772,116772,BCOR,USA,BLUCORA INC,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6211,523120,Securities Brokerage,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Blucora, Inc. provides technology-enabled financial solutions to consumers, small business owners, tax professionals, financial advisors, and certified public accounting firms in the United States.",0,0.00729256242342158,0.011881828268892189
1069157,GV_118042,118042,EWBC,USA,EAST WEST BANCORP INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"East West Bancorp, Inc. operates as the bank holding company for East West Bank that provides a range of personal and commercial banking services to businesses and individuals in the United States and Greater China.",0,0.13671373826816205,-0.40438622216619785
1070412,GV_120093,120093,CNX,USA,CNX RESOURCES CORPORATION,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"CNX Resources Corporation, an independent oil and gas company, explores for, develops, and produces natural gas properties primarily in the Appalachian Basin.",0,0.1440868134368442,-0.25398199462762155
1071739,GV_145552,145552,CNC,USA,CENTENE CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Managed Health Care,6324,524114,Direct Health and Medical Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,Centene Corporation operates as a multi-national healthcare enterprise that provides programs and services to under-insured and uninsured individuals in the United States.,0,0.002059987542207552,-0.37144911014804466
1071993,GV_022053,22053,MCF,USA,CONTANGO OIL & GAS CO,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Contango Oil & Gas Company, an independent oil and natural gas company, acquires, explores, develops, exploits, and produces crude oil and natural gas properties in the shallow waters of the Gulf of Mexico and onshore properties in Texas and Wyoming in the United States.",0,-0.14160903628313212,-0.4165170333565973
1073431,GV_118577,118577,LIFE.3,USA,LIFE TECHNOLOGIES CORP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,Life Technologies Corporation operates as a life sciences company.,0,0.6038875526678561,0.01874249837035909
1075415,GV_124046,124046,DHC,USA,DIVERSIFIED HEALTHCARE TRUST,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Health Care REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,"Diversified Healthcare Trust (formerly known as Senior Housing Properties Trust) is a real estate investment trust, or REIT, that owns medical office and life science properties, senior living communities and wellness centers throughout the United States.",0,0.2143728331341131,-0.15950188701589307
1075531,GV_119314,119314,BKNG,USA,BOOKING HOLDINGS INC,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Booking Holdings Inc. provides online travel and related services in Europe, North America, South America, the Asia-Pacific region, the Middle East, and Africa.",0,0.3419546016019436,-0.06286296252830831
1077428,GV_150306,150306,TCBI,USA,TEXAS CAPITAL BANCSHARES INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Texas Capital Bancshares, Inc. operates as the bank holding company for Texas Capital Bank, National Association that provides various banking products and services for commercial businesses, and professionals and entrepreneurs.",0,-0.0808193277228701,-0.4156002921432426
1078075,GV_122902,122902,NTCT,USA,NETSCOUT SYSTEMS INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","NetScout Systems, Inc. provides service assurance, security, and business analytics for digital business services against disruptions in availability, performance, and security.",0,0.23264875713287703,-0.07127039143245878
1078207,GV_027760,27760,NLS,USA,NAUTILUS INC,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,3949,339920,Sporting and Athletic Goods Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Nautilus, Inc., a fitness solutions company, designs, develops, sources, and markets cardio and strength fitness products, and related accessories for consumer and commercial use in the United States, Canada, and internationally.",0,-0.07227630090451576,-0.19835973762596018
1080034,GV_133547,133547,CNVR,USA,CONVERSANT INC,Information Technology,Software & Services,Internet Software & Services,Internet Software & Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Conversant, Inc. provides various digital marketing solutions.",0,0.5500016951419415,-0.13740514259362954
1080099,GV_120134,120134,INFA,USA,INFORMATICA CORP,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Informatica LLC, an enterprise cloud data management company, develops data integration software solutions.",0,0.6257361469697316,0.1552923082943209
1082510,GV_010905,10905,UIL,USA,UIL HOLDINGS CORP,Utilities,Utilities,Electric Utilities,Electric Utilities,4931,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"UIL Holdings Corporation, through its subsidiaries, operates in the regulated utility businesses.",0,0.49750632298390546,-0.051407175526395406
1084580,GV_006239,6239,JEF.3,USA,JEFFERIES GROUP LLC,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6211,523110,Investment Banking and Securities Dealing,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Jefferies Group LLC, together with its subsidiaries, operates as an integrated securities and investment banking company in the Americas, Europe, the Middle East, Africa, and the Asia Pacific.",0,0.457429571367665,-0.10020360644799885
1084961,GV_121815,121815,ECPG,USA,ENCORE CAPITAL GROUP INC,Financials,Diversified Financials,Consumer Finance,Consumer Finance,6153,522298,All Other Nondepository Credit Intermediation,Finance and Insurance,Credit Intermediation and Related Activities,"Encore Capital Group, Inc., a specialty finance company, together with its subsidiaries, provides debt recovery solutions and other related services for consumers across a range of financial assets worldwide.",0,-0.10778760893496754,-0.3848908719580021
1085280,GV_122061,122061,TIBX,USA,TIBCO SOFTWARE INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),TIBCO Software Inc. provides infrastructure and business intelligence software worldwide.,0,0.5429163510897056,-0.15993967426666367
1085869,GV_122394,122394,PRFT,USA,PERFICIENT INC,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7370,541519,Other Computer Related Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Perficient, Inc. provides digital consultancy services and solutions in the United States.",0,-0.03866638108950142,-0.3969622327116561
1088033,GV_122921,122921,QSFT,USA,QUEST SOFTWARE INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Quest Software Inc. designs, develops, markets, distributes, and supports enterprise systems management software.",0,0.6328980471770962,0.020679262719238724
1088166,GV_020683,20683,PGF.,CAN,PENGROWTH ENERGY CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211130,Natural Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Pengrowth Energy Corporation, a resource company, explores for, develops, and produces oil and natural gas assets in Alberta, British Columbia, Saskatchewan, and Nova Scotia provinces in Canada.",0,-0.06369442282516222,0.5195470696242475
1088856,GV_146616,146616,CORT,USA,CORCEPT THERAPEUTICS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Corcept Therapeutics Incorporated discovers, develops, and commercializes drugs for the treatment of severe metabolic, oncologic, and psychiatric disorders in the United States.",0,-0.23393250068133725,-0.2870768434889378
1089044,GV_123097,123097,LAB,USA,LABRANCHE & CO INC,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6211,523120,Securities Brokerage,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Cowen Structured Holdings LLC, through its subsidiaries, operates as a registered broker-dealer.",0,0.5448884576599047,0.0810114688668075
1089063,GV_150139,150139,DKS,USA,DICKS SPORTING GOODS INC,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores,5940,451110,Sporting Goods Stores,Retail Trade,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","DICK'S Sporting Goods, Inc. operates as a sporting goods retailer primarily in the eastern United States.",0,0.04320709182435603,-0.3356202772885403
1090425,GV_063422,63422,LAMR,USA,LAMAR ADVERTISING CO  -CL A,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531190,Lessors of Other Real Estate Property,Real Estate and Rental and Leasing,Real Estate,"Founded in 1902, Lamar Advertising (Nasdaq: LAMR) is one of the largest outdoor advertising companies in North America, with over 390,000 displays across the United States and Canada.",0,0.41361571330186236,-0.22657461531512688
1091883,GV_124775,124775,CIR,USA,CIRCOR INTL INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3490,332911,Industrial Valve Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"CIRCOR International, Inc. designs, manufactures, and markets engineered products and sub-systems worldwide.",0,-0.16965352396298808,-0.1592677001208982
1094285,GV_126721,126721,TDY,USA,TELEDYNE TECHNOLOGIES INC,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3812,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",Manufacturing,Computer and Electronic Product Manufacturing,"Teledyne Technologies Incorporated provides instrumentation, digital imaging, aerospace and defense electronics, and engineered systems in the United States, the United Kingdom, Canada, the Netherlands, and internationally.",0,-0.06369442282516222,0.5195470696242475
1094392,GV_126423,126423,ONTO,USA,ONTO INNOVATION INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,3823,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",Manufacturing,Computer and Electronic Product Manufacturing,"Onto Innovation Inc. designs, develops, manufactures, and supports process control tools that performs macro-defect inspection and metrology, lithography systems, and process control analytical software used by semiconductor and advanced packaging device manufacturers worldwide.",0,0.18469419803291792,-0.3326385276351307
1094739,GV_126417,126417,FNSR,USA,FINISAR CORP,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3577,333316,Photographic and Photocopying Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Finisar Corporation provides components and subsystems to networking equipment manufacturers, data center operators, telecom service providers, consumer electronics, and automotive companies in the United States, China, Malaysia, and internationally.",0,0.36581063423979293,-0.2709836605375211
1095073,GV_061388,61388,RE,BMU,EVEREST RE GROUP LTD,Financials,Insurance,Insurance,Reinsurance,6331,524130,Reinsurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Everest Re Group, Ltd., through its subsidiaries, provides reinsurance and insurance products in the United States, Bermuda, and internationally.",0,0.1393422416335076,-0.20538878413864808
1095565,GV_133766,133766,HSTM,USA,HEALTHSTREAM INC,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"HealthStream, Inc. provides workforce and provider solutions for healthcare organizations in the United States.",0,0.08795860885796289,0.07991140341983392
1095651,GV_015142,15142,STAR,USA,ISTAR INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Diversified REITs,6798,531190,Lessors of Other Real Estate Property,Real Estate and Rental and Leasing,Real Estate,"iStar Inc. (NYSE: STAR) is focused on reinventing the ground lease sector, unlocking value for real estate owners throughout the country by providing modern, more efficient ground leases on all types of properties.",0,-0.008958798748887107,-0.3094641514536373
1095996,GV_024544,24544,WLH,USA,WILLIAM LYON HOMES,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1531,236117,New Housing For-Sale Builders,Construction,Construction of Buildings,"William Lyon Homes, together with its subsidiaries, designs, constructs, markets, and sells single-family detached and attached homes in California, Arizona, Nevada, Colorado, Washington, Oregon, and Texas.",0,-0.06369442282516222,0.5195470696242475
1096142,GV_130200,130200,GTIV,USA,GENTIVA HEALTH SERVICES INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,8082,621610,Home Health Care Services,Health Care and Social Assistance,Ambulatory Health Care Services,"Gentiva Health Services, Inc. offers home healthcare, hospice, and community care services.",0,0.5506690083935692,-0.060967287145667154
1096325,GV_130762,130762,ISIL,USA,INTERSIL CORP  -CL A,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Intersil Corporation operates as a subsidiary of Renesas Electronics Corporation,0,0.28385842350350526,-0.30846281450536084
1096385,GV_005918,5918,VVC,USA,VECTREN CORP,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4923,221210,Natural Gas Distribution,Utilities,Utilities,"Vectren Corporation provides energy delivery services to residential, commercial, and industrial and other contract customers.",0,0.3809674293282514,-0.2114182395254041
1098277,GV_133432,133432,WBSN,USA,WEBSENSE INC,Information Technology,Software & Services,Software,Systems Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Websense, Inc. provides Web, email, and data security solutions to protect an organization’s data and users from cyber-threats, malware attacks, information leaks, legal liability, and productivity loss worldwide.",0,0.5465288644800428,-0.13738152240482396
1099219,GV_133768,133768,MET,USA,METLIFE INC,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"MetLife, Inc. engages in the insurance, annuities, employee benefits, and asset management businesses worldwide.",0,0.16814173603719226,-0.18694222185910014
1099800,GV_133366,133366,EW,USA,EDWARDS LIFESCIENCES CORP,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3842,339113,Surgical Appliance and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Edwards Lifesciences Corporation provides products and technologies for structural heart disease, and critical care and surgical monitoring in the United States and internationally.",0,0.10493039306907558,-0.30403285659573487
1100389,GV_132502,132502,PALM,USA,PALM INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3571,334111,Electronic Computer Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Palm, Inc. develops smart phones, as well as related software, services, and accessories for individual users and business customers worldwide.",0,0.6074903040955415,0.2863323734239257
1100868,GV_123415,123415,CJR.B,CAN,CORUS ENTERTAINMENT INC,Communication Services,Media & Entertainment,Media,Broadcasting,4841,515210,Cable and Other Subscription Programming,Information,Broadcasting (except Internet),"Corus Entertainment Inc., a media and content company, operates specialty and conventional television networks, and radio stations in Canada and internationally.",0,-0.06369442282516222,0.5195470696242475
1102934,GV_133726,133726,CCMP,USA,CABOT MICROELECTRONICS CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,2890,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Cabot Microelectronics Corporation, together with its subsidiaries, provides consumable materials to semiconductor manufacturers, and pipeline and adjacent industry customers worldwide.",0,0.004347717143147827,-0.3330770331262409
1102993,GV_133869,133869,LPSN,USA,LIVEPERSON INC,Information Technology,Software & Services,Software,Application Software,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"LivePerson, Inc. provides conversational commerce solutions.",0,0.29364110269111265,-0.09260909194597625
1103982,GV_142953,142953,MDLZ,USA,MONDELEZ INTERNATIONAL INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2052,311821,Cookie and Cracker Manufacturing,Manufacturing,Food Manufacturing,"Mondelez International, Inc., through its subsidiaries, manufactures, markets, and sells snack food and beverage products worldwide.",0,0.027048934153915842,-0.1458408891276388
1104349,GV_163878,163878,CPLA,USA,CAPELLA EDUCATION CO,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services,8200,611310,"Colleges, Universities, and Professional Schools",Educational Services,Educational Services,"Capella Education Company, through its subsidiaries, provides online postsecondary education and job-ready skills services in the United States.",0,-0.11393908970784901,-0.34818834097088774
1104485,GV_142337,142337,NOG,USA,NORTHERN OIL & GAS INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211120,Crude Petroleum Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Northern Oil and Gas, Inc., an independent energy company, engages in the acquisition, exploration, exploitation, development, and production of crude oil and natural gas properties in the United States.",0,-0.4771436165305721,-0.29866937090459095
1105705,GV_025056,25056,TWX,USA,TIME WARNER INC,Consumer Discretionary,Media,Media,Movies & Entertainment,4888,512110,Motion Picture and Video Production,Information,Motion Picture and Sound Recording Industries,Warner Media operates as a media and entertainment company worldwide.,0,-0.06369442282516222,0.5195470696242475
1106935,GV_064879,64879,IE.,CAN,IVANHOE ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Ivanhoe Energy Inc., an independent heavy oil development company, develops and produces oil and gas in Canada, Ecuador, and Mangolia.",0,0.5373319407033139,-0.18137277927942108
1107843,GV_011745,11745,QLYS,USA,QUALYS INC,Information Technology,Software & Services,Software,Systems Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Qualys, Inc. provides cloud-based platform that delivers information technology (IT), security, and compliance solutions in the United States and internationally.",0,0.057179268309919054,0.11834028894125014
1108134,GV_137351,137351,BHLB,USA,BERKSHIRE HILLS BANCORP INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Berkshire Hills Bancorp, Inc. operates as a bank holding company for Berkshire Bank that provides various banking products and services.",0,0.5183821010307014,0.051594324573008214
1108426,GV_008807,8807,PNM,USA,PNM RESOURCES INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"PNM Resources, Inc., through its subsidiaries, engages in the energy and energy-related businesses in the United States.",0,0.287609788160878,-0.1602426735571291
1109242,GV_031368,31368,HAFC,USA,HANMI FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Hanmi Financial Corporation operates as the holding company for Hanmi Bank that provides business banking products and services in the United States.,0,0.1072391032996015,-0.2908620951377227
1110647,GV_133944,133944,OCLR,USA,OCLARO INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Oclaro, Inc. designs, manufactures, and markets optical components, modules, and subsystems for the long-haul, metro, and data center markets worldwide.",0,0.08799586352728404,-0.3927719730733474
1110649,GV_030806,30806,FBR,BRA,FIBRIA CELULOSE SA,Materials,Materials,Paper & Forest Products,Paper Products,2611,322110,Pulp Mills,Manufacturing,Paper Manufacturing,"Fibria Celulose S.A. produces, sells, and exports short fiber pulp in Brazil and internationally.",0,-0.06369442282516222,0.5195470696242475
1110783,GV_140760,140760,MON,USA,MONSANTO CO,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals,100,111,Crop Production,"Agriculture, Forestry, Fishing and Hunting",Crop Production,"Monsanto Company, together with its subsidiaries, provides agricultural products for farmers worldwide.",0,0.2644036782703221,-0.1753133137080074
1110803,GV_138205,138205,ILMN,USA,ILLUMINA INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,3826,334516,Analytical Laboratory Instrument Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Illumina, Inc. provides sequencing and array-based solutions for genetic and genomic analysis.",0,0.1412116614840443,-0.24070320813936608
1111711,GV_007974,7974,NI,USA,NISOURCE INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4932,221210,Natural Gas Distribution,Utilities,Utilities,"NiSource Inc., an energy holding company, operates as a regulated natural gas and electric utility company in the United States.",0,0.10842583621250992,-0.19711405487718897
1113169,GV_012138,12138,TROW,USA,PRICE (T. ROWE) GROUP,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523930,Investment Advice,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","T. Rowe Price Group, Inc. is a publicly owned investment manager.",0,0.4827644245648036,-0.14970254171382844
1113232,GV_137602,137602,ACLS,USA,AXCELIS TECHNOLOGIES INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,3559,333242,Semiconductor Machinery Manufacturing,Manufacturing,Machinery Manufacturing,"Axcelis Technologies, Inc. designs, manufactures, and services ion implantation and other processing equipment used in the fabrication of semiconductor chips worldwide.",0,0.19933751955568507,-0.2830505233191305
1113256,GV_065399,65399,MTOR,USA,MERITOR INC,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,3714,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Meritor, Inc. designs, develops, manufactures, markets, distributes, sells, services, and supports integrated systems, modules, and components to original equipment manufacturers (OEMs) and the aftermarket for the commercial vehicle, transportation, and industrial sectors.",0,0.032833570445444084,-0.3884373557998956
1113481,GV_138608,138608,MDCO,USA,MEDICINES CO (THE),Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"The Medicines Company, a biopharmaceutical company, focuses on developing therapeutics for the treatment of therosclerotic cardiovascular disease.",0,0.03740141052952037,-0.13139805172320368
1114200,GV_138741,138741,AMMD,USA,AMERICAN MEDICAL SYSTMS HLDS,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3842,339113,Surgical Appliance and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,"American Medical Systems Holdings, Inc. develops and delivers medical technology solutions to physicians treating men’s and women’s pelvic health conditions.",0,0.6079954916820797,0.0736490352071396
1115836,GV_138861,138861,BEL,BMU,BELMOND LTD,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",7011,721110,Hotels (except Casino Hotels) and Motels,Accommodation and Food Services,Accommodation,Belmond Ltd. engages in the hotel and travel businesses.,0,-0.2470652420614852,-0.38482325958604097
