cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
1562476.0,GV_016653,16653,TMHC,USA,TAYLOR MORRISON HOME CORP,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1531,236117,New Housing For-Sale Builders,Construction,Construction of Buildings,"Taylor Morrison Home Corporation, together with its subsidiaries, operates as a public homebuilder in the United States.",9,-0.15658922475582462,-0.04797287063050324
1564538.0,GV_155458,155458,GRT.UN,CAN,GRANITE REAL ESTATE INVEST,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Industrial REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Granite is a Canadian-based REIT engaged in the acquisition, development, ownership and management of industrial, warehouse and logistics properties in North America and Europe.",9,0.16750134173421224,-0.21959841463096255
1571510.0,GV_121096,121096,SMU.UN,CAN,SUMMIT INDUSTRIAL INCM REIT,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Industrial REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,Summit Industrial Income REIT is an unincorporated open-end trust focused on growing and managing a portfolio of light industrial and other properties across Canada.,9,0.3075897053413945,-0.11495549882701867
1574532.0,GV_145186,145186,WCIC,USA,WCI COMMUNITIES INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1531,236117,New Housing For-Sale Builders,Construction,Construction of Buildings,"WCI Communities, Inc. operates as a lifestyle community developer and luxury homebuilder in Florida.",9,0.0016009116030602578,-0.013534601071005743
1576940.0,GV_018004,18004,CCS,USA,CENTURY COMMUNITIES INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1531,236117,New Housing For-Sale Builders,Construction,Construction of Buildings,"Century Communities, Inc., together with its subsidiaries, engages in the design, development, construction, marketing, and sale of single-family attached and detached homes.",9,-0.15645118548310716,-0.06969332571479493
1580905.0,GV_019516,19516,IBP,USA,INSTALLED BLDG PRODUCTS INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1700,238310,Drywall and Insulation Contractors,Construction,Specialty Trade Contractors,"Installed Building Products, Inc., together with its subsidiaries, engages in the installation of insulation, waterproofing, fire-stopping, fireproofing, garage doors, rain gutters, window blinds, shower doors, closet shelving and mirrors, and other products in the continental United States.",9,0.02275151987936903,-0.3474203193024692
1590717.0,GV_019582,19582,CTRE,USA,CARETRUST REIT INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Health Care REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"CareTrust REIT, Inc. is a self-administered, publicly-traded real estate investment trust engaged in the ownership, acquisition, development and leasing of skilled nursing, seniors housing and other healthcare-related properties.",9,0.3619620011675746,-0.3206892711668047
1594686.0,GV_020344,20344,WPG,USA,WASHINGTON PRIME GROUP INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Washington Prime Group Inc. is a retail REIT and a recognized leader in the ownership, management, acquisition and development of retail properties.",9,0.09138018566831854,0.017878307812765445
1595262.0,GV_063800,63800,IMS,USA,IMS HEALTH HOLDINGS INC,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,8700,541910,Marketing Research and Public Opinion Polling,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","IMS Health Holdings, Inc. provides information and technology services to healthcare industry worldwide.",9,0.05010233682096983,0.04365275014355699
1600438.0,GV_022583,22583,GMS,USA,GMS INC,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,5030,4233,Lumber and Other Construction Materials Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods","GMS Inc. distributes wallboards, suspended ceilings systems, and building products in the United States and Canada.",9,-0.02070442140683011,-0.21006711675361914
1601046.0,GV_020232,20232,KEYS,USA,KEYSIGHT TECHNOLOGIES INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3825,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,Manufacturing,Computer and Electronic Product Manufacturing,"Keysight Technologies, Inc. provides electronic design and test solutions to commercial communications, networking, aerospace, defense and government, automotive, energy, semiconductor, electronic, and education industries in the Americas, Europe, and the Asia Pacific regions.",9,-0.12808909255236947,-0.22235028142470525
1601712.0,GV_020686,20686,SYF,USA,SYNCHRONY FINANCIAL,Financials,Diversified Financials,Consumer Finance,Consumer Finance,6141,522210,Credit Card Issuing,Finance and Insurance,Credit Intermediation and Related Activities,Synchrony Financial operates as a consumer financial services company in the United States.,9,-0.3019383152991361,-0.06358178040607335
1606366.0,GV_021124,21124,LOCO,USA,EL POLLO LOCO HOLDINGS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"El Pollo Loco Holdings, Inc., through its subsidiary El Pollo Loco, Inc., develops, franchises, licenses, and operates quick-service restaurants under the El Pollo Loco name.",9,0.21598402726829624,0.09575782893737025
1631569.0,GV_023556,23556,CHCT,USA,COMMUNITY HEALTHCARE TRUST,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Health Care REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,Community Healthcare Trust Incorporated is a real estate investment trust that focuses on owning income-producing real estate properties associated primarily with the delivery of outpatient healthcare services in non-urban markets throughout the United States.,9,0.2697921388540182,-0.2665980045341355
1632127.0,GV_023225,23225,CABO,USA,CABLE ONE INC,Communication Services,Media & Entertainment,Media,Cable & Satellite,4841,515210,Cable and Other Subscription Programming,Information,Broadcasting (except Internet),"Cable One, Inc. owns and operates cable systems that provide data, video, and voice services.",9,0.2264398040669808,-0.20484414949769925
1633917.0,GV_024616,24616,PYPL,USA,PAYPAL HOLDINGS INC,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","PayPal Holdings, Inc. operates as a technology platform and digital payments company that enables digital and mobile payments on behalf of consumers and merchants worldwide.",9,0.13790964088903335,-0.12450540835335129
1633931.0,GV_023245,23245,BLD,USA,TOPBUILD CORP,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1700,238310,Drywall and Insulation Contractors,Construction,Specialty Trade Contractors,TopBuild Corp. installs and distributes insulation and other building products to the United States construction industry.,9,0.05543271143086334,-0.19621816261919223
1633978.0,GV_023249,23249,LITE,USA,LUMENTUM HOLDINGS INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3576,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Lumentum Holdings Inc. manufactures and sells optical and photonic products in the Americas, the Asia-Pacific, Europe, the Middle East, and Africa.",9,-0.0065741787875379315,-0.05019695446172441
1635718.0,GV_023821,23821,GCI.1,USA,GANNETT CO INC -OLD,Communication Services,Media & Entertainment,Media,Publishing,2711,511110,Newspaper Publishers,Information,Publishing Industries (except Internet),"Gannett Co., Inc. operates as a media and marketing solutions company.",9,-0.07444384037877964,-0.03215208103273993
1641991.0,GV_024611,24611,FLOW,USA,SPX FLOW INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3561,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",Manufacturing,Machinery Manufacturing,"SPX FLOW, Inc. provides various engineered solutions worldwide.",9,-0.34524320880032117,-0.07729564087967143
1646587.0,GV_026351,26351,NRE,USA,NORTHSTAR REALTY EUROPE CORP,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Office REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"NorthStar Realty Europe Corp. is a European focused commercial real estate company with predominately prime office properties within key cities in Germany, the United Kingdom and France, organized as a REIT and managed by an affiliate of Colony Capital, Inc. (NYSE: CLNY), a leading global equity REIT with an embedded investment management platform.",9,-0.0012969984729608159,-0.13503135279060313
1648416.0,GV_025466,25466,RACE,NLD,FERRARI NV,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers,3711,336111,Automobile Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Ferrari N.V., through with its subsidiaries, designs, engineers, produces, and sells luxury performance sports cars.",9,0.030823038237658137,-0.028275538187787955
1648893.0,GV_026382,26382,NVTRQ,USA,NUVECTRA CORP,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Nuvectra Corporation, a neurostimulation medical device company, develops and commercializes neurostimulation technology platform for the treatment of various disorders in neuroscience and clinical markets.",9,0.14991027848719202,0.251963032948132
1650107.0,GV_012756,12756,CCEP,GBR,COCA-COLA EUROPEAN PARTNERS,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,2086,312111,Soft Drink Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,"Coca-Cola European Partners plc, together with its subsidiaries, produces, distributes, and sells a range of non-alcoholic ready-to-drink beverages.",9,0.4046747899844599,-0.07947837466360919
1650132.0,GV_026410,26410,FCPT,USA,FOUR CORNERS PROPERTY TR INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"FCPT, headquartered in Mill Valley, CA, is a real estate investment trust primarily engaged in the acquisition and leasing of restaurant properties.",9,0.5815199731096147,-0.19779560144965402
1652044.0,GV_160329,160329,GOOGL,USA,ALPHABET INC,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,7370,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","Alphabet Inc. provides online advertising services in the United States, Europe, the Middle East, Africa, the Asia-Pacific, Canada, and Latin America.",9,0.13075951918553594,-0.41083686427553695
1654795.0,GV_026721,26721,BBU,BMU,BROOKFIELD BUSINESS PRTNR LP,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,5172,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Brookfield Business Partners L.P. is a private equity firm specializes in acquisition.,9,-0.21602557050664092,-0.028578989222624553
1656239.0,GV_005671,5671,PNK,USA,PINNACLE ENTERTAINMENT INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming,7990,713210,Casinos (except Casino Hotels),"Arts, Entertainment, and Recreation","Amusement, Gambling, and Recreation Industries","Pinnacle Entertainment, Inc. owns, develops, and operates casinos and related hospitality and entertainment facilities in the United States.",9,-0.05325964956459069,-0.02126156241171982
1660690.0,GV_026709,26709,VSM,USA,VERSUM MATERIALS INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,2860,325199,All Other Basic Organic Chemical Manufacturing,Manufacturing,Chemical Manufacturing,"Versum Materials, Inc. develops, manufactures, transports, and handles specialty materials for the semiconductor and display industries in the United States, Taiwan, South Korea, China, Europe, and rest of Asia.",9,-0.02489377286774484,-0.2678057687006101
1669812.0,GV_027802,27802,LKSD,USA,LSC COMMUNICATIONS INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Commercial Printing,2750,323111,Commercial Printing (except Screen and Books),Manufacturing,Printing and Related Support Activities,"LSC Communications, Inc., together with its subsidiaries, provides various traditional and digital print, print-related services, and office products in North America, Europe, and Mexico. It operates through Magazines, Catalogs and Logistics; Book; Office Products; Mexico; and Other segments.",9,0.28103757048248923,0.10700531242559264
1674910.0,GV_027373,27373,VVV,USA,VALVOLINE INC,Materials,Materials,Chemicals,Commodity Chemicals,2990,324191,Petroleum Lubricating Oil and Grease Manufacturing,Manufacturing,Petroleum and Coal Products Manufacturing,Valvoline Inc. manufactures and markets engine and automotive maintenance products and services.,9,0.10750809180187888,-0.08799371509544639
1677203.0,GV_027800,27800,QCP,USA,QUALITY CARE PROPERTIES INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Health Care REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Quality Care Properties, Inc. got acquired by Welltower Inc. Quality Care Properties, Inc. is one of the nation's largest actively managed real estate companies focused on post-acute/skilled nursing and memory care/assisted living properties.",9,0.2750367480665551,0.1715367939901456
1678531.0,GV_065967,65967,EVHC,USA,ENVISION HEALTHCARE CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,8011,621493,Freestanding Ambulatory Surgical and Emergency Centers,Health Care and Social Assistance,Ambulatory Health Care Services,"Envision Healthcare Corporation, through its subsidiaries, provides various healthcare services in the United States.",9,0.10096945081034975,0.22012453299195114
1679273.0,GV_028790,28790,LW,USA,LAMB WESTON HOLDINGS INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2030,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",Manufacturing,Food Manufacturing,"Lamb Weston Holdings, Inc. produces, distributes, and markets value-added frozen potato products worldwide.",9,0.37794408859301526,0.07007993459577701
1688941.0,GV_029835,29835,FBM,USA,FOUNDATION BLDG MRL INC,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,5031,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Foundation Building Materials, Inc. distributes building products in the United States and Canada.",9,-0.01178669878525789,-0.1588733813234828
1702780.0,GV_012485,12485,ATUS,USA,ALTICE USA INC,Communication Services,Media & Entertainment,Media,Cable & Satellite,4841,515210,Cable and Other Subscription Programming,Information,Broadcasting (except Internet),"Altice USA, Inc., together with its subsidiaries, provides broadband communications and video services in the United States, Canada, Puerto Rico, and the Virgin Islands.",9,0.20148666366175294,-0.011776010118474012
1724670.0,GV_033439,33439,PRSP,USA,PERSPECTA INC,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7370,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Perspecta Inc. provides enterprise information technology (IT) services to government customers in the United States federal, state, and local markets.",9,-0.007353723551726865,-0.0752246851636371
1728951.0,GV_033684,33684,EPRT,USA,ESSENTIAL PPT RLTY TST,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Diversified REITs,6798,5311,Lessors of Real Estate,Real Estate and Rental and Leasing,Real Estate,"Essential Properties Realty Trust, Inc., a real estate company, acquires, owns, and manages single-tenant properties in the United States.",9,0.2966435693332423,-0.19629661428859227
1739942.0,GV_179690,179690,SWI,USA,SOLARWINDS CORP,Information Technology,Software & Services,Software,Systems Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),SolarWinds Corporation provides information technology (IT) infrastructure management software products in the United States and internationally.,9,-0.04441797321098475,-0.17919114092372856
1748797.0,GV_162870,162870,DOO.,CAN,BRP INC,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,3790,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"BRP Inc., together with its subsidiaries, designs, develops, manufactures, distributes, and markets powersport vehicles and marine products worldwide.",9,-0.09484568385764279,-0.06313093782393155
1800.0,GV_001078,1078,ABT,USA,ABBOTT LABORATORIES,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Abbott Laboratories discovers, develops, manufactures, and sells health care products worldwide.",7,0.03370109523666987,-0.19868897847149697
2488.0,GV_001161,1161,AMD,USA,ADVANCED MICRO DEVICES,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Advanced Micro Devices, Inc. operates as a semiconductor company worldwide.",7,-0.07827152015275811,-0.1641836329490403
4977.0,GV_001449,1449,AFL,USA,AFLAC INC,Financials,Insurance,Insurance,Life & Health Insurance,6321,524114,Direct Health and Medical Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Aflac Incorporated, through its subsidiaries, provides supplemental health and life insurance products.",7,-0.1308855999547146,-0.12554514012703052
5272.0,GV_001487,1487,AIG,USA,AMERICAN INTERNATIONAL GROUP,Financials,Insurance,Insurance,Multi-line Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"American International Group, Inc. provides insurance products for commercial, institutional, and individual customers in North America and internationally.",7,-0.29785312001440484,-0.11182164029826216
5768.0,GV_001554,1554,ASEI,USA,AMERICAN SCIENCE ENGINEERING,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3844,334517,Irradiation Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"American Science and Engineering, Inc., together with its subsidiaries, develops, manufactures, markets, and sells X-ray inspection and other detection products for homeland security, force protection, public safety, and other defense and security applications in the United States and internationally.",7,0.07384485519163043,-0.10611469991909706
6281.0,GV_001632,1632,ADI,USA,ANALOG DEVICES,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Analog Devices, Inc. designs, manufactures, and markets integrated circuits (ICs), algorithms, software, and subsystems that leverage analog, mixed-signal, and digital signal processing technologies.",7,-0.2659415966375238,-0.18952891655797247
6951.0,GV_001704,1704,AMAT,USA,APPLIED MATERIALS INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,3559,333242,Semiconductor Machinery Manufacturing,Manufacturing,Machinery Manufacturing,"Applied Materials, Inc. provides manufacturing equipment, services, and software to the semiconductor, display, and related industries.",7,-0.20807586688635363,-0.21006765306237932
9389.0,GV_001988,1988,BLL,USA,BALL CORP,Materials,Materials,Containers & Packaging,Metal & Glass Containers,3411,332431,Metal Can Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Ball Corporation supplies aluminum packaging products to the beverage, personal care, automotive, paint, healthcare, and household products industries.",7,0.09485999549744568,-0.0614579034128525
9631.0,GV_015582,15582,BNS.,CAN,BANK OF NOVA SCOTIA,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"The Bank of Nova Scotia provides various banking products and services in Canada, the United States, Mexico, Peru, Chile, Colombia, the Caribbean and Central America, and internationally.",7,-0.2562895617769899,0.07175376069216759
9984.0,GV_002049,2049,B,USA,BARNES GROUP INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3490,332613,Spring Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Barnes Group Inc. provides engineered products, industrial technologies, and innovative solutions in the United States and internationally.",7,-0.39860502081632815,-0.1476072068732459
11544.0,GV_014822,14822,WRB,USA,BERKLEY (W R) CORP,Financials,Insurance,Insurance,Property & Casualty Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"W. R. Berkley Corporation, an insurance holding company, operates as a commercial lines writer in the United States and internationally.",7,-0.0596369320099826,-0.34079405343632574
12208.0,GV_002220,2220,BIO,USA,BIO-RAD LABORATORIES INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,3826,334516,Analytical Laboratory Instrument Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Bio-Rad Laboratories, Inc. develops, manufactures, and markets products and solutions for the life science research and clinical diagnostic markets in Europe, the Pacific Rim, the United States, and internationally.",7,-0.129171237739844,-0.24159486306923975
15615.0,GV_002497,2497,MTZ,USA,MASTEC INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1623,237130,Power and Communication Line and Related Structures Construction,Construction,Heavy and Civil Engineering Construction,"MasTec, Inc., an infrastructure construction company, provides engineering, building, installation, maintenance, and upgrade services for communications, energy, utility, and other infrastructure primarily in the United States and Canada.",7,-0.29665196082205203,0.001886555510536645
16988.0,GV_002721,2721,CAJ,JPN,CANON INC,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3577,333316,Photographic and Photocopying Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Canon Inc. manufactures and sells office multifunction devices (MFDs), plain paper copying machines, laser and inkjet printers, cameras, diagnostic equipment, and lithography equipment.",7,0.0438879476945637,-0.07968531976841961
18230.0,GV_002817,2817,CAT,USA,CATERPILLAR INC,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,3531,333120,Construction Machinery Manufacturing,Manufacturing,Machinery Manufacturing,"Caterpillar Inc. manufactures and sells construction and mining equipment, diesel and natural gas engines, and industrial gas turbines.",7,-0.31756249473248027,0.1224132756877439
18349.0,GV_013041,13041,SNV,USA,SYNOVUS FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Synovus Financial Corp. operates as the bank holding company for Synovus Bank that provides various financial products and services.,7,-0.49513595761065704,-0.1822498559045398
18396.0,GV_002538,2538,CDI,USA,CDI CORP,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services,7363,5613,Employment Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"CDI Corp. provides engineering, information technology (IT), and staffing solutions worldwide.",7,-0.01905330079986095,0.3421766949391748
18926.0,GV_002884,2884,CTL,USA,CENTURYLINK INC,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,4813,517311,Wired Telecommunications Carriers,Information,Telecommunications,"CenturyLink, Inc., a facilities-based communications company, provides various integrated services under ‘CenturyLink’ name to business and residential customers in the United States and internationally.",7,0.159840489527221,0.282148586654836
19446.0,GV_002942,2942,CMD,USA,CANTEL MEDICAL CORP,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Cantel Medical Corp. provides infection prevention and control products and services for the healthcare market.,7,-0.11465991851570215,-0.24209351504256457
19612.0,GV_015363,15363,TCF,USA,TCF FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,TCF Financial Corporation operates as the bank holding company for TCF National Bank that provides various financial products and services in the United States and Canada.,7,-0.5232539167131915,-0.09756638433903055
19617.0,GV_002968,2968,JPM,USA,JPMORGAN CHASE & CO,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,JPMorgan Chase & Co. operates as a financial services company worldwide.,7,-0.5085396405025918,-0.11912475530850905
20212.0,GV_003028,3028,CHDN,USA,CHURCHILL DOWNS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming,7990,713210,Casinos (except Casino Hotels),"Arts, Entertainment, and Recreation","Amusement, Gambling, and Recreation Industries","Churchill Downs Incorporated operates as a racing, gaming, and online entertainment company in the United States.",7,-0.18301234262410798,-0.30073908935464316
20740.0,GV_003093,3093,CLC,USA,CLARCOR INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3564,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"CLARCOR Inc. provides filtration products, and filtration systems and services worldwide.",7,-0.1395453690861596,0.14448598931313453
22444.0,GV_003246,3246,CMC,USA,COMMERCIAL METALS,Materials,Materials,Metals & Mining,Steel,3312,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Manufacturing,Primary Metal Manufacturing,"Commercial Metals Company manufactures, recycles, and markets steel and metal products, and related materials and services in the United States and internationally.",7,-0.43327212405339793,0.08198361748723512
23675.0,GV_003416,3416,CNW,USA,CON-WAY INC,Industrials,Transportation,Road & Rail,Trucking,4210,492110,Couriers and Express Delivery Services,Transportation and Warehousing,Couriers and Messengers,"XPO CNW, Inc., together with its subsidiaries, provides transportation, logistics, and supply chain management services to various manufacturing, industrial, and retail customers in North America and internationally.",7,0.2059442681353112,-0.07463930762397643
25232.0,GV_003562,3562,CUZ,USA,COUSINS PROPERTIES INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Office REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Cousins Properties is a fully integrated, self-administered and self-managed real estate investment trust (REIT).",7,-0.07784907067602032,-0.21598111464179146
26058.0,GV_002577,2577,CTS,USA,CTS CORP,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3670,33441,Semiconductor and Other Electronic Component Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"CTS Corporation designs, manufactures, and sells sensors, electronic components, and actuators primarily to original equipment manufacturers and tier one suppliers for the aerospace and defense, industrial, information technology, medical, telecommunications, and transportation markets.",7,-0.35904674306594125,-0.1190036268087238
26172.0,GV_003650,3650,CMI,USA,CUMMINS INC,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,3510,333618,Other Engine Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Cummins Inc. designs, manufactures, distributes, and services diesel and natural gas engines, products worldwide.",7,-0.2645311783831122,0.03743744391964371
26324.0,GV_003662,3662,CW,USA,CURTISS-WRIGHT CORP,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3728,332912,Fluid Power Valve and Hose Fitting Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Curtiss-Wright Corporation, together with its subsidiaries, designs, manufactures, and overhauls precision components, and engineered products and services primarily to the aerospace, defense, general industrial, and power generation markets worldwide.",7,-0.3447778442489898,-0.10402267752900886
28412.0,GV_003231,3231,CMA,USA,COMERICA INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Comerica Incorporated, through its subsidiaries, provides various financial products and services.",7,-0.6039951289568535,0.050611308706482235
29989.0,GV_004066,4066,OMC,USA,OMNICOM GROUP,Communication Services,Media & Entertainment,Media,Advertising,7311,541810,Advertising Agencies,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Omnicom Group Inc., together with its subsidiaries, provides advertising, marketing, and corporate communications services.",7,-0.09282026598639484,0.003512941646400472
34067.0,GV_004497,4497,BOOM,USA,DMC GLOBAL INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"DMC Global Inc. engages in technical product and process businesses serving the energy, industrial, and infrastructure markets worldwide.",7,-0.1868330781434749,0.27659188046588296
